"uid","namedLocation","domainID","siteID","plotID","pointID","startDate","endDate","sampleID","subsampleID","cameraOrientation","cameraPosition","biophysicalCriteria","imageType","imageFileName","imageFileUrl","remarks","publicationDate","release"
"5e4309e6-eb59-45f3-9f13-35cf293fba9c","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","E10",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.E10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2105.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2105.NEF",NA,"20221128T182236Z","RELEASE-2023"
"98124a2c-136f-4d8d-968b-1a4b105436aa","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","N6",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.N6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2112.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/understory/D20_2112.NEF",NA,"20221128T182236Z","RELEASE-2023"
"8a591350-7666-4fc8-a02e-f8a3cb6d2340","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","S10",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.S10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2100.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2100.NEF",NA,"20221128T182236Z","RELEASE-2023"
"d6cef629-62f0-4649-a228-decc9a4a27d1","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","E6",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.E6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2104.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2104.NEF",NA,"20221128T182236Z","RELEASE-2023"
"2c4dc7ad-145d-4365-bc22-b0c2ae0767fa","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","N2",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.N2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2110.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2110.NEF",NA,"20221128T182236Z","RELEASE-2023"
"27ade365-41dd-4181-831c-65788115d464","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","S6",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.S6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2097.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2097.NEF",NA,"20221128T182236Z","RELEASE-2023"
"0eda6713-969d-4da5-b4ec-483f595ab4fd","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","E2",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.E2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2101.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2101.NEF",NA,"20221128T182236Z","RELEASE-2023"
"5e13442f-d36b-4854-82dc-5b5e2a01da4e","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","W6",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.W6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2117.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/understory/D20_2117.NEF",NA,"20221128T182236Z","RELEASE-2023"
"9b547016-eb1a-4335-9443-bdf5aee145cf","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","E10",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.E10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2107.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/understory/D20_2107.NEF",NA,"20221128T182236Z","RELEASE-2023"
"88d18fbf-a38f-4763-976e-85e688e4a11e","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","E6",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.E6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2103.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/understory/D20_2103.NEF",NA,"20221128T182236Z","RELEASE-2023"
"f7486e08-cee2-4ff5-93e9-78f024cb1db7","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","N6",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.N6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2111.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2111.NEF",NA,"20221128T182236Z","RELEASE-2023"
"a57c40fa-b0ff-4e64-b723-812f6f58c9ba","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","W2",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.W2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2115.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2115.NEF",NA,"20221128T182236Z","RELEASE-2023"
"260da0b4-07dd-4902-aeab-bce4cc5bec41","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","S6",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.S6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2098.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/understory/D20_2098.NEF",NA,"20221128T182236Z","RELEASE-2023"
"7401109f-1ee1-45d3-9188-3743688563b5","PUUM_008.basePlot.dhp","D20","PUUM","PUUM_008","W6",2019-01-29 01:53:00,2019-01-29 02:08:00,"DHP.2019.00.PUUM008","DHP.2019.00.PUUM008.W6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2118.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_008/overstory/D20_2118.NEF",NA,"20221128T182236Z","RELEASE-2023"
"b093e97f-d669-4475-967e-483df1515667","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","S10",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.S10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1135.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1135.NEF",NA,"20221128T182236Z","RELEASE-2023"
"6b5e9857-5050-457d-a1af-d26c44b1c5c9","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","N2",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.N2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1078.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1078.NEF",NA,"20221128T182236Z","RELEASE-2023"
"b9c8cbc5-b0cd-4657-9684-c92e6d9e51d7","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","W6",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.W6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1143.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1143.NEF",NA,"20221128T182236Z","RELEASE-2023"
"2753499c-0a7a-45a7-8b11-db25b0eb388a","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","E6",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.E6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1116.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1116.NEF",NA,"20221128T182236Z","RELEASE-2023"
"528e050a-eac8-4fa2-9776-f0bc8cdaab7b","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","E2",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.E2.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1115.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1115.NEF",NA,"20221128T182236Z","RELEASE-2023"
"f20710d9-f8d8-46d0-9564-8403273f5e5f","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","E10",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.E10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1124.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1124.NEF",NA,"20221128T182236Z","RELEASE-2023"
"e16110b6-6c60-4f3b-bcac-2bdb3e2af0ee","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","W2",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.W2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1139.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1139.NEF",NA,"20221128T182236Z","RELEASE-2023"
"0fc8f906-f293-4d5e-b02d-d0d338489ec2","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","N10",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.N10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1106.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1106.NEF",NA,"20221128T182236Z","RELEASE-2023"
"06156abb-b60f-4f97-815b-40098396c39a","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","E6",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.E6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1120.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1120.NEF",NA,"20221128T182236Z","RELEASE-2023"
"4e7b9689-55ac-4cbb-bfde-d2bbf5a7c664","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","S2",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.S2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1131.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1131.NEF",NA,"20221128T182236Z","RELEASE-2023"
"ceb53a86-7fdc-435f-b64d-76b69b4bce2f","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","S6",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.S6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1133.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1133.NEF",NA,"20221128T182236Z","RELEASE-2023"
"58a792bb-243c-4d2a-bc27-29150d4fb3b5","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","E10",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.E10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1125.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1125.NEF",NA,"20221128T182236Z","RELEASE-2023"
"1dd0ddbb-7604-4fff-91ef-c3631bf302fa","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","N6",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.N6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1082.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1082.NEF",NA,"20221128T182236Z","RELEASE-2023"
"cfc19d84-c1e5-49a0-8085-bb9c5793c119","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","W10",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.W10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1144.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1144.NEF",NA,"20221128T182236Z","RELEASE-2023"
"c5815ce0-e7dc-4ff6-ae5c-94a5e223bed8","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","S10",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.S10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1138.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1138.NEF",NA,"20221128T182236Z","RELEASE-2023"
"d83e5906-f649-4f1f-aec6-99957899a9de","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","N10",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.N10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1105.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1105.NEF",NA,"20221128T182236Z","RELEASE-2023"
"418cad4c-c684-4283-a1db-1852d16a19db","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","S6",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.S6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1134.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1134.NEF",NA,"20221128T182236Z","RELEASE-2023"
"46eaeb2a-1d5e-4a8f-bbe4-83600d0c4aa6","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","N6",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.N6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1096.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1096.NEF",NA,"20221128T182236Z","RELEASE-2023"
"65d9a321-a42b-4f7a-ab55-53a83e2cda0c","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","N2",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.N2.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1081.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1081.NEF",NA,"20221128T182236Z","RELEASE-2023"
"70e78000-0e1a-413e-8c23-d8963d975cd7","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","S2",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.S2.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1126.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1126.NEF",NA,"20221128T182236Z","RELEASE-2023"
"8b720894-34e8-402a-ab1f-8a03862ca667","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","W10",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.W10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1145.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1145.NEF",NA,"20221128T182236Z","RELEASE-2023"
"ef7e40d6-efd8-483c-b348-0b1395a3db25","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","W6",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.W6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1141.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1141.NEF",NA,"20221128T182236Z","RELEASE-2023"
"a91df7c3-c8ef-4036-98d8-1a762566226b","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","W2",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.W2.UNDERSTORY",NA,"shoulder",NA,"understory","D20_1140.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/understory/D20_1140.NEF",NA,"20221128T182236Z","RELEASE-2023"
"1dccb600-ba01-4bb6-bd98-de10b902f9ea","PUUM_005.basePlot.dhp","D20","PUUM","PUUM_005","E2",2019-01-29 01:57:00,2019-01-29 02:26:00,"DHP.2019.00.PUUM005","DHP.2019.00.PUUM005.E2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_1114.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_005/overstory/D20_1114.NEF",NA,"20221128T182236Z","RELEASE-2023"
"6113b935-703f-4610-a879-f063bc66db1a","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","E2",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.E2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2132.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2132.NEF",NA,"20221128T182236Z","RELEASE-2023"
"2f08775d-e349-4c19-9c3f-a9f9ff82eb01","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","E10",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.E10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2135.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2135.NEF",NA,"20221128T182236Z","RELEASE-2023"
"8dcd3723-ad78-45e3-b250-8b72c34eda5b","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","E2",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.E2.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2130.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2130.NEF",NA,"20221128T182236Z","RELEASE-2023"
"6df1557b-cd8a-4365-aa1c-2574e9f6ed66","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","W10",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.W10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2151.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2151.NEF",NA,"20221128T182236Z","RELEASE-2023"
"8d6c602b-aea7-4c7a-9025-fd6d34a9d004","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","N6",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.N6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2139.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2139.NEF",NA,"20221128T182236Z","RELEASE-2023"
"58ad56b0-f4b3-4fe4-9442-f07a0b95700d","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","S6",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.S6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2127.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2127.NEF",NA,"20221128T182236Z","RELEASE-2023"
"8fa3b11c-48e2-4657-8740-b9a5bc4503a3","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","W6",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.W6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2148.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2148.NEF",NA,"20221128T182236Z","RELEASE-2023"
"d0cea7e8-5261-4bdf-95ac-db1168256f42","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","S2",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.S2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2124.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2124.NEF",NA,"20221128T182236Z","RELEASE-2023"
"0d67f15b-be81-4141-8e16-e1198c04d6f3","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","N10",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.N10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2143.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2143.NEF",NA,"20221128T182236Z","RELEASE-2023"
"a1951026-ce44-4bc1-8fb1-99b3b2b47021","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","E6",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.E6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2134.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2134.NEF",NA,"20221128T182236Z","RELEASE-2023"
"a51f4840-eac8-4594-b470-ddb8fcee9fe7","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","N10",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.N10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2144.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2144.NEF",NA,"20221128T182236Z","RELEASE-2023"
"922b03f5-1ec0-44dc-a867-ed9a0cf35a40","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","W2",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.W2.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2145.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2145.NEF",NA,"20221128T182236Z","RELEASE-2023"
"03d5f153-7f4b-49a3-9393-0b260459ba30","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","S2",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.S2.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2125.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2125.NEF",NA,"20221128T182236Z","RELEASE-2023"
"53cb4e59-5322-46b4-bd92-86a67d2b807f","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","N2",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.N2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2137.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2137.NEF",NA,"20221128T182236Z","RELEASE-2023"
"f459536f-c1aa-4cb6-8505-f071cfcb5f07","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","N2",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.N2.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2138.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2138.NEF",NA,"20221128T182236Z","RELEASE-2023"
"9fd54ec5-5a9c-4cef-8a0a-0881eeb0cb4f","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","S10",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.S10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2128.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2128.NEF",NA,"20221128T182236Z","RELEASE-2023"
"fb8af17c-1283-4b8f-a90d-683537fa5eaa","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","W2",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.W2.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2147.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2147.NEF",NA,"20221128T182236Z","RELEASE-2023"
"1647bab8-b8ca-4aa8-ac7d-21d7d262648f","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","S10",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.S10.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2129.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2129.NEF",NA,"20221128T182236Z","RELEASE-2023"
"560a30d4-d4af-4ec2-bf93-523f7983601b","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","S6",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.S6.UNDERSTORY",NA,"shoulder",NA,"understory","D20_2126.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/understory/D20_2126.NEF",NA,"20221128T182236Z","RELEASE-2023"
"d5b70d77-3856-4813-b978-49c619cc5477","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","N6",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.N6.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2141.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2141.NEF",NA,"20221128T182236Z","RELEASE-2023"
"eb9165d2-c82a-48bf-8f4a-68f9576259c1","PUUM_006.basePlot.dhp","D20","PUUM","PUUM_006","E10",2019-01-29 02:31:00,2019-01-29 02:48:00,"DHP.2019.00.PUUM006","DHP.2019.00.PUUM006.E10.OVERSTORY",NA,"shoulder",NA,"overstory","D20_2136.NEF","https://storage.neonscience.org/neon-dhp-images/D20/2019/PUUM00/PUUM_006/overstory/D20_2136.NEF",NA,"20221128T182236Z","RELEASE-2023"
